TAX_YEAR,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,CAT,REG,ITEM,VAC,PROPERTY_CLASS_CODE_OIC,PROPERTY_CLASS_DESCRIPTION,PROPERTY_TAX_LEVY_DESCRIPTION,TAX_RATE
2014,703,Cranbrook Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,703,Cranbrook Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,703,Cranbrook Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,703,Cranbrook Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,703,Cranbrook Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,703,Cranbrook Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,703,Cranbrook Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,703,Cranbrook Rural,AB,06,S,S,1,Residential,SCH RESIDENTIAL,2.3237
2014,703,Cranbrook Rural,AB,06,S,S,2,Utilities,SCH UTILITIES,13.6
2014,703,Cranbrook Rural,AB,06,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,703,Cranbrook Rural,AB,06,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,703,Cranbrook Rural,AB,06,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,703,Cranbrook Rural,AB,06,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,703,Cranbrook Rural,AB,06,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,703,Cranbrook Rural,AB,06,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,703,Cranbrook Rural,AB,06,S,S,9,Farm,SCH FARM,6.9
2014,703,Cranbrook Rural,AC,01,E,D,1,Residential,KOOTENAY EAST HOSP,0.1615
2014,703,Cranbrook Rural,AC,01,E,D,2,Utilities,KOOTENAY EAST HOSP,0.5653
2014,703,Cranbrook Rural,AC,01,E,D,3,Supportive Housing,KOOTENAY EAST HOSP,0.1615
2014,703,Cranbrook Rural,AC,01,E,D,4,Major Industry,KOOTENAY EAST HOSP,0.5491
2014,703,Cranbrook Rural,AC,01,E,D,5,Light Industry,KOOTENAY EAST HOSP,0.5491
2014,703,Cranbrook Rural,AC,01,E,D,6,Business and Other,KOOTENAY EAST HOSP,0.3957
2014,703,Cranbrook Rural,AC,01,E,D,7,Managed Forest Land,KOOTENAY EAST HOSP,0.4845
2014,703,Cranbrook Rural,AC,01,E,D,8,Recreation/Non-Profit,KOOTENAY EAST HOSP,0.1615
2014,703,Cranbrook Rural,AC,01,E,D,9,Farm,KOOTENAY EAST HOSP,0.1615
2014,703,Cranbrook Rural,AC,12,I,D,1,Residential,BC ASSESSMENT,0.0619
2014,703,Cranbrook Rural,AC,12,I,D,2,Utilities,BC ASSESSMENT,0.5115
2014,703,Cranbrook Rural,AC,12,I,D,4,Major Industry,BC ASSESSMENT,0.5115
2014,703,Cranbrook Rural,AC,12,I,D,5,Light Industry,BC ASSESSMENT,0.1755
2014,703,Cranbrook Rural,AC,12,I,D,6,Business and Other,BC ASSESSMENT,0.1755
2014,703,Cranbrook Rural,AC,12,I,D,7,Managed Forest Land,BC ASSESSMENT,0.3616
2014,703,Cranbrook Rural,AC,12,I,D,8,Recreation/Non-Profit,BC ASSESSMENT,0.0619
2014,703,Cranbrook Rural,AC,12,I,D,9,Farm,BC ASSESSMENT,0.0619
2014,703,Cranbrook Rural,AC,12,M,D,1,Residential,MUNICIPAL FINANCE,0.0002
2014,703,Cranbrook Rural,AC,12,M,D,2,Utilities,MUNICIPAL FINANCE,0.0007
2014,703,Cranbrook Rural,AC,12,M,D,3,Supportive Housing,MUNICIPAL FINANCE,0.0002
2014,703,Cranbrook Rural,AC,12,M,D,4,Major Industry,MUNICIPAL FINANCE,0.0007
2014,703,Cranbrook Rural,AC,12,M,D,5,Light Industry,MUNICIPAL FINANCE,0.0007
2014,703,Cranbrook Rural,AC,12,M,D,6,Business and Other,MUNICIPAL FINANCE,0.0005
2014,703,Cranbrook Rural,AC,12,M,D,7,Managed Forest Land,MUNICIPAL FINANCE,0.0006
2014,703,Cranbrook Rural,AC,12,M,D,8,Recreation/Non-Profit,MUNICIPAL FINANCE,0.0002
2014,703,Cranbrook Rural,AC,12,M,D,9,Farm,MUNICIPAL FINANCE,0.0002
2014,703,Cranbrook Rural,BE,12,E,D,1,Residential,AREA E EAST KOOTENAY,1.0514
2014,703,Cranbrook Rural,BE,12,E,D,2,Utilities,AREA E EAST KOOTENAY,3.6799
2014,703,Cranbrook Rural,BE,12,E,D,3,Supportive Housing,AREA E EAST KOOTENAY,1.0514
2014,703,Cranbrook Rural,BE,12,E,D,4,Major Industry,AREA E EAST KOOTENAY,3.5748
2014,703,Cranbrook Rural,BE,12,E,D,5,Light Industry,AREA E EAST KOOTENAY,3.5748
2014,703,Cranbrook Rural,BE,12,E,D,6,Business and Other,AREA E EAST KOOTENAY,2.5759
2014,703,Cranbrook Rural,BE,12,E,D,7,Managed Forest Land,AREA E EAST KOOTENAY,3.1542
2014,703,Cranbrook Rural,BE,12,E,D,8,Recreation/Non-Profit,AREA E EAST KOOTENAY,1.0514
2014,703,Cranbrook Rural,BE,12,E,D,9,Farm,AREA E EAST KOOTENAY,1.0514
2014,703,Cranbrook Rural,BY,12,E,D,1,Residential,POLICE TAX,0.1478
2014,703,Cranbrook Rural,BY,12,E,D,2,Utilities,POLICE TAX,0.5174
2014,703,Cranbrook Rural,BY,12,E,D,3,Supportive Housing,POLICE TAX,0.1
2014,703,Cranbrook Rural,BY,12,E,D,4,Major Industry,POLICE TAX,0.5026
2014,703,Cranbrook Rural,BY,12,E,D,5,Light Industry,POLICE TAX,0.5026
2014,703,Cranbrook Rural,BY,12,E,D,6,Business and Other,POLICE TAX,0.3622
2014,703,Cranbrook Rural,BY,12,E,D,7,Managed Forest Land,POLICE TAX,0.4435
2014,703,Cranbrook Rural,BY,12,E,D,8,Recreation/Non-Profit,POLICE TAX,0.1478
2014,703,Cranbrook Rural,BY,12,E,D,9,Farm,POLICE TAX,0.1478
2014,704,Invermere Rural,AA,,G,A,1,Residential,GEN RESIDENTIAL,0.56
2014,704,Invermere Rural,AA,,G,A,2,Utilities,GEN UTILITIES,3.82
2014,704,Invermere Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,704,Invermere Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,704,Invermere Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,704,Invermere Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,704,Invermere Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,704,Invermere Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,704,Invermere Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,704,Invermere Rural,AB,06,S,S,1,Residential,SCH RESIDENTIAL,2.3237
2014,704,Invermere Rural,AB,06,S,S,2,Utilities,SCH UTILITIES,13.6
2014,704,Invermere Rural,AB,06,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,704,Invermere Rural,AB,06,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,704,Invermere Rural,AB,06,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,704,Invermere Rural,AB,06,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,704,Invermere Rural,AB,06,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,704,Invermere Rural,AB,06,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,704,Invermere Rural,AB,06,S,S,9,Farm,SCH FARM,6.9
2014,704,Invermere Rural,AC,01,E,D,1,Residential,KOOTENAY EAST HOSP,0.1615
2014,704,Invermere Rural,AC,01,E,D,2,Utilities,KOOTENAY EAST HOSP,0.5653
2014,704,Invermere Rural,AC,01,E,D,3,Supportive Housing,KOOTENAY EAST HOSP,0.1615
2014,704,Invermere Rural,AC,01,E,D,4,Major Industry,KOOTENAY EAST HOSP,0.5491
2014,704,Invermere Rural,AC,01,E,D,5,Light Industry,KOOTENAY EAST HOSP,0.5491
2014,704,Invermere Rural,AC,01,E,D,6,Business and Other,KOOTENAY EAST HOSP,0.3957
2014,704,Invermere Rural,AC,01,E,D,7,Managed Forest Land,KOOTENAY EAST HOSP,0.4845
2014,704,Invermere Rural,AC,01,E,D,8,Recreation/Non-Profit,KOOTENAY EAST HOSP,0.1615
2014,704,Invermere Rural,AC,01,E,D,9,Farm,KOOTENAY EAST HOSP,0.1615
2014,704,Invermere Rural,AC,12,I,D,1,Residential,BC ASSESSMENT,0.0619
2014,704,Invermere Rural,AC,12,I,D,2,Utilities,BC ASSESSMENT,0.5115
2014,704,Invermere Rural,AC,12,I,D,4,Major Industry,BC ASSESSMENT,0.5115
2014,704,Invermere Rural,AC,12,I,D,5,Light Industry,BC ASSESSMENT,0.1755
2014,704,Invermere Rural,AC,12,I,D,6,Business and Other,BC ASSESSMENT,0.1755
2014,704,Invermere Rural,AC,12,I,D,7,Managed Forest Land,BC ASSESSMENT,0.3616
2014,704,Invermere Rural,AC,12,I,D,8,Recreation/Non-Profit,BC ASSESSMENT,0.0619
2014,704,Invermere Rural,AC,12,I,D,9,Farm,BC ASSESSMENT,0.0619
2014,704,Invermere Rural,AC,12,M,D,1,Residential,MUNICIPAL FINANCE,0.0002
2014,704,Invermere Rural,AC,12,M,D,2,Utilities,MUNICIPAL FINANCE,0.0007
2014,704,Invermere Rural,AC,12,M,D,3,Supportive Housing,MUNICIPAL FINANCE,0.0002
2014,704,Invermere Rural,AC,12,M,D,4,Major Industry,MUNICIPAL FINANCE,0.0007
2014,704,Invermere Rural,AC,12,M,D,5,Light Industry,MUNICIPAL FINANCE,0.0007
2014,704,Invermere Rural,AC,12,M,D,6,Business and Other,MUNICIPAL FINANCE,0.0005
2014,704,Invermere Rural,AC,12,M,D,7,Managed Forest Land,MUNICIPAL FINANCE,0.0006
2014,704,Invermere Rural,AC,12,M,D,8,Recreation/Non-Profit,MUNICIPAL FINANCE,0.0002
2014,704,Invermere Rural,AC,12,M,D,9,Farm,MUNICIPAL FINANCE,0.0002
2014,704,Invermere Rural,BE,12,F,D,1,Residential,AREA F EAST KOOTENAY,0.7776
2014,704,Invermere Rural,BE,12,F,D,2,Utilities,AREA F EAST KOOTENAY,2.7216
2014,704,Invermere Rural,BE,12,F,D,3,Supportive Housing,AREA F EAST KOOTENAY,0.7776
2014,704,Invermere Rural,BE,12,F,D,4,Major Industry,AREA F EAST KOOTENAY,2.6438
2014,704,Invermere Rural,BE,12,F,D,5,Light Industry,AREA F EAST KOOTENAY,2.6438
2014,704,Invermere Rural,BE,12,F,D,6,Business and Other,AREA F EAST KOOTENAY,1.9051
2014,704,Invermere Rural,BE,12,F,D,7,Managed Forest Land,AREA F EAST KOOTENAY,2.3328
2014,704,Invermere Rural,BE,12,F,D,8,Recreation/Non-Profit,AREA F EAST KOOTENAY,0.7776
2014,704,Invermere Rural,BE,12,F,D,9,Farm,AREA F EAST KOOTENAY,0.7776
2014,704,Invermere Rural,BE,12,G,D,1,Residential,AREA G EAST KOOTENAY,0.7381
2014,704,Invermere Rural,BE,12,G,D,2,Utilities,AREA G EAST KOOTENAY,2.5834
2014,704,Invermere Rural,BE,12,G,D,3,Supportive Housing,AREA G EAST KOOTENAY,0.7381
2014,704,Invermere Rural,BE,12,G,D,4,Major Industry,AREA G EAST KOOTENAY,2.5095
2014,704,Invermere Rural,BE,12,G,D,5,Light Industry,AREA G EAST KOOTENAY,2.5095
2014,704,Invermere Rural,BE,12,G,D,6,Business and Other,AREA G EAST KOOTENAY,1.8083
2014,704,Invermere Rural,BE,12,G,D,7,Managed Forest Land,AREA G EAST KOOTENAY,2.2143
2014,704,Invermere Rural,BE,12,G,D,8,Recreation/Non-Profit,AREA G EAST KOOTENAY,0.7381
2014,704,Invermere Rural,BE,12,G,D,9,Farm,AREA G EAST KOOTENAY,0.7381
2014,704,Invermere Rural,BS,12,K,D,1,Residential,WILMER ST LIGHTING,0.1709
2014,704,Invermere Rural,BS,12,K,D,2,Utilities,WILMER ST LIGHTING,0.5982
2014,704,Invermere Rural,BS,12,K,D,3,Supportive Housing,WILMER ST LIGHTING,0.1709
2014,704,Invermere Rural,BS,12,K,D,4,Major Industry,WILMER ST LIGHTING,0.5811
2014,704,Invermere Rural,BS,12,K,D,5,Light Industry,WILMER ST LIGHTING,0.5811
2014,704,Invermere Rural,BS,12,K,D,6,Business and Other,WILMER ST LIGHTING,0.4187
2014,704,Invermere Rural,BS,12,K,D,7,Managed Forest Land,WILMER ST LIGHTING,0.5127
2014,704,Invermere Rural,BS,12,K,D,8,Recreation/Non-Profit,WILMER ST LIGHTING,0.1709
2014,704,Invermere Rural,BS,12,K,D,9,Farm,WILMER ST LIGHTING,0.1709
2014,704,Invermere Rural,BV,12,1,D,1,Residential,EDGEWATER FIRE/RES,2.061
2014,704,Invermere Rural,BV,12,1,D,2,Utilities,EDGEWATER FIRE/RES,7.2135
2014,704,Invermere Rural,BV,12,1,D,3,Supportive Housing,EDGEWATER FIRE/RES,2.061
2014,704,Invermere Rural,BV,12,1,D,4,Major Industry,EDGEWATER FIRE/RES,7.0074
2014,704,Invermere Rural,BV,12,1,D,5,Light Industry,EDGEWATER FIRE/RES,7.0074
2014,704,Invermere Rural,BV,12,1,D,6,Business and Other,EDGEWATER FIRE/RES,5.0495
2014,704,Invermere Rural,BV,12,1,D,7,Managed Forest Land,EDGEWATER FIRE/RES,6.183
2014,704,Invermere Rural,BV,12,1,D,8,Recreation/Non-Profit,EDGEWATER FIRE/RES,2.061
2014,704,Invermere Rural,BV,12,1,D,9,Farm,EDGEWATER FIRE/RES,2.061
2014,704,Invermere Rural,BV,12,2,D,1,Residential,EDGEWATER RECREATION,0.3672
2014,704,Invermere Rural,BV,12,2,D,2,Utilities,EDGEWATER RECREATION,1.2852
2014,704,Invermere Rural,BV,12,2,D,3,Supportive Housing,EDGEWATER RECREATION,0.3672
2014,704,Invermere Rural,BV,12,2,D,4,Major Industry,EDGEWATER RECREATION,1.2485
2014,704,Invermere Rural,BV,12,2,D,5,Light Industry,EDGEWATER RECREATION,1.2485
2014,704,Invermere Rural,BV,12,2,D,6,Business and Other,EDGEWATER RECREATION,0.8996
2014,704,Invermere Rural,BV,12,2,D,7,Managed Forest Land,EDGEWATER RECREATION,1.1016
2014,704,Invermere Rural,BV,12,2,D,8,Recreation/Non-Profit,EDGEWATER RECREATION,0.3672
2014,704,Invermere Rural,BV,12,2,D,9,Farm,EDGEWATER RECREATION,0.3672
2014,704,Invermere Rural,BV,12,3,D,1,Residential,EDGEWATER ST LIGHT,0.1837
2014,704,Invermere Rural,BV,12,3,D,2,Utilities,EDGEWATER ST LIGHT,0.643
2014,704,Invermere Rural,BV,12,3,D,3,Supportive Housing,EDGEWATER ST LIGHT,0.1837
2014,704,Invermere Rural,BV,12,3,D,4,Major Industry,EDGEWATER ST LIGHT,0.6246
2014,704,Invermere Rural,BV,12,3,D,5,Light Industry,EDGEWATER ST LIGHT,0.6246
2014,704,Invermere Rural,BV,12,3,D,6,Business and Other,EDGEWATER ST LIGHT,0.4501
2014,704,Invermere Rural,BV,12,3,D,7,Managed Forest Land,EDGEWATER ST LIGHT,0.5511
2014,704,Invermere Rural,BV,12,3,D,8,Recreation/Non-Profit,EDGEWATER ST LIGHT,0.1837
2014,704,Invermere Rural,BV,12,3,D,9,Farm,EDGEWATER ST LIGHT,0.1837
2014,704,Invermere Rural,BV,12,4,D,1,Residential,CANAL FLATS REC,0.6998
2014,704,Invermere Rural,BV,12,4,D,2,Utilities,CANAL FLATS REC,2.4493
2014,704,Invermere Rural,BV,12,4,D,3,Supportive Housing,CANAL FLATS REC,0.6998
2014,704,Invermere Rural,BV,12,4,D,4,Major Industry,CANAL FLATS REC,2.3793
2014,704,Invermere Rural,BV,12,4,D,5,Light Industry,CANAL FLATS REC,2.3793
2014,704,Invermere Rural,BV,12,4,D,6,Business and Other,CANAL FLATS REC,1.7145
2014,704,Invermere Rural,BV,12,4,D,7,Managed Forest Land,CANAL FLATS REC,2.0994
2014,704,Invermere Rural,BV,12,4,D,8,Recreation/Non-Profit,CANAL FLATS REC,0.6998
2014,704,Invermere Rural,BV,12,4,D,9,Farm,CANAL FLATS REC,0.6998
2014,704,Invermere Rural,BV,12,6,D,1,Residential,WILMER COMM CLUB,0.1731
2014,704,Invermere Rural,BV,12,6,D,2,Utilities,WILMER COMM CLUB,0.6059
2014,704,Invermere Rural,BV,12,6,D,3,Supportive Housing,WILMER COMM CLUB,0.1731
2014,704,Invermere Rural,BV,12,6,D,4,Major Industry,WILMER COMM CLUB,0.5885
2014,704,Invermere Rural,BV,12,6,D,5,Light Industry,WILMER COMM CLUB,0.5885
2014,704,Invermere Rural,BV,12,6,D,6,Business and Other,WILMER COMM CLUB,0.4241
2014,704,Invermere Rural,BV,12,6,D,7,Managed Forest Land,WILMER COMM CLUB,0.5193
2014,704,Invermere Rural,BV,12,6,D,8,Recreation/Non-Profit,WILMER COMM CLUB,0.1731
2014,704,Invermere Rural,BV,12,6,D,9,Farm,WILMER COMM CLUB,0.1731
2014,704,Invermere Rural,BV,12,A,D,1,Residential,FAIRMONT HOT SP FIRE,0.4815
2014,704,Invermere Rural,BV,12,A,D,2,Utilities,FAIRMONT HOT SP FIRE,1.6853
2014,704,Invermere Rural,BV,12,A,D,3,Supportive Housing,FAIRMONT HOT SP FIRE,0.4815
2014,704,Invermere Rural,BV,12,A,D,4,Major Industry,FAIRMONT HOT SP FIRE,1.6371
2014,704,Invermere Rural,BV,12,A,D,5,Light Industry,FAIRMONT HOT SP FIRE,1.6371
2014,704,Invermere Rural,BV,12,A,D,6,Business and Other,FAIRMONT HOT SP FIRE,1.1797
2014,704,Invermere Rural,BV,12,A,D,7,Managed Forest Land,FAIRMONT HOT SP FIRE,1.4445
2014,704,Invermere Rural,BV,12,A,D,8,Recreation/Non-Profit,FAIRMONT HOT SP FIRE,0.4815
2014,704,Invermere Rural,BV,12,A,D,9,Farm,FAIRMONT HOT SP FIRE,0.4815
2014,704,Invermere Rural,BV,12,C,D,1,Residential,RAD/DRY GULCH FIRE,0.6646
2014,704,Invermere Rural,BV,12,C,D,2,Utilities,RAD/DRY GULCH FIRE,2.3261
2014,704,Invermere Rural,BV,12,C,D,3,Supportive Housing,RAD/DRY GULCH FIRE,0.6646
2014,704,Invermere Rural,BV,12,C,D,4,Major Industry,RAD/DRY GULCH FIRE,2.2596
2014,704,Invermere Rural,BV,12,C,D,5,Light Industry,RAD/DRY GULCH FIRE,2.2596
2014,704,Invermere Rural,BV,12,C,D,6,Business and Other,RAD/DRY GULCH FIRE,1.6283
2014,704,Invermere Rural,BV,12,C,D,7,Managed Forest Land,RAD/DRY GULCH FIRE,1.9938
2014,704,Invermere Rural,BV,12,C,D,8,Recreation/Non-Profit,RAD/DRY GULCH FIRE,0.6646
2014,704,Invermere Rural,BV,12,C,D,9,Farm,RAD/DRY GULCH FIRE,0.6646
2014,704,Invermere Rural,BV,12,D,D,1,Residential,WINDERMERE FIRE,0.35
2014,704,Invermere Rural,BV,12,D,D,2,Utilities,WINDERMERE FIRE,1.225
2014,704,Invermere Rural,BV,12,D,D,3,Supportive Housing,WINDERMERE FIRE,0.35
2014,704,Invermere Rural,BV,12,D,D,4,Major Industry,WINDERMERE FIRE,1.19
2014,704,Invermere Rural,BV,12,D,D,5,Light Industry,WINDERMERE FIRE,1.19
2014,704,Invermere Rural,BV,12,D,D,6,Business and Other,WINDERMERE FIRE,0.8575
2014,704,Invermere Rural,BV,12,D,D,7,Managed Forest Land,WINDERMERE FIRE,1.05
2014,704,Invermere Rural,BV,12,D,D,8,Recreation/Non-Profit,WINDERMERE FIRE,0.35
2014,704,Invermere Rural,BV,12,D,D,9,Farm,WINDERMERE FIRE,0.35
2014,704,Invermere Rural,BV,12,F,D,1,Residential,BROWNSVILLE FIRE,0.7678
2014,704,Invermere Rural,BV,12,F,D,2,Utilities,BROWNSVILLE FIRE,2.6873
2014,704,Invermere Rural,BV,12,F,D,3,Supportive Housing,BROWNSVILLE FIRE,0.7678
2014,704,Invermere Rural,BV,12,F,D,4,Major Industry,BROWNSVILLE FIRE,2.6105
2014,704,Invermere Rural,BV,12,F,D,5,Light Industry,BROWNSVILLE FIRE,2.6105
2014,704,Invermere Rural,BV,12,F,D,6,Business and Other,BROWNSVILLE FIRE,1.8811
2014,704,Invermere Rural,BV,12,F,D,7,Managed Forest Land,BROWNSVILLE FIRE,2.3034
2014,704,Invermere Rural,BV,12,F,D,8,Recreation/Non-Profit,BROWNSVILLE FIRE,0.7678
2014,704,Invermere Rural,BV,12,F,D,9,Farm,BROWNSVILLE FIRE,0.7678
2014,704,Invermere Rural,BV,12,J,D,1,Residential,WINDERMERE ST LIGHT,0.0685
2014,704,Invermere Rural,BV,12,J,D,2,Utilities,WINDERMERE ST LIGHT,0.2398
2014,704,Invermere Rural,BV,12,J,D,3,Supportive Housing,WINDERMERE ST LIGHT,0.0685
2014,704,Invermere Rural,BV,12,J,D,4,Major Industry,WINDERMERE ST LIGHT,0.2329
2014,704,Invermere Rural,BV,12,J,D,5,Light Industry,WINDERMERE ST LIGHT,0.2329
2014,704,Invermere Rural,BV,12,J,D,6,Business and Other,WINDERMERE ST LIGHT,0.1678
2014,704,Invermere Rural,BV,12,J,D,7,Managed Forest Land,WINDERMERE ST LIGHT,0.2055
2014,704,Invermere Rural,BV,12,J,D,8,Recreation/Non-Profit,WINDERMERE ST LIGHT,0.0685
2014,704,Invermere Rural,BV,12,J,D,9,Farm,WINDERMERE ST LIGHT,0.0685
2014,704,Invermere Rural,BV,12,K,D,1,Residential,COLUMBIA VALLEY REC,0.1588
2014,704,Invermere Rural,BV,12,K,D,2,Utilities,COLUMBIA VALLEY REC,0.5558
2014,704,Invermere Rural,BV,12,K,D,3,Supportive Housing,COLUMBIA VALLEY REC,0.1588
2014,704,Invermere Rural,BV,12,K,D,4,Major Industry,COLUMBIA VALLEY REC,0.5399
2014,704,Invermere Rural,BV,12,K,D,5,Light Industry,COLUMBIA VALLEY REC,0.5399
2014,704,Invermere Rural,BV,12,K,D,6,Business and Other,COLUMBIA VALLEY REC,0.3891
2014,704,Invermere Rural,BV,12,K,D,7,Managed Forest Land,COLUMBIA VALLEY REC,0.4764
2014,704,Invermere Rural,BV,12,K,D,8,Recreation/Non-Profit,COLUMBIA VALLEY REC,0.1588
2014,704,Invermere Rural,BV,12,K,D,9,Farm,COLUMBIA VALLEY REC,0.1588
2014,704,Invermere Rural,BV,12,L,D,1,Residential,WILMER/LWR TOBY FIRE,0.8179
2014,704,Invermere Rural,BV,12,L,D,2,Utilities,WILMER/LWR TOBY FIRE,2.8627
2014,704,Invermere Rural,BV,12,L,D,3,Supportive Housing,WILMER/LWR TOBY FIRE,0.8179
2014,704,Invermere Rural,BV,12,L,D,4,Major Industry,WILMER/LWR TOBY FIRE,2.7809
2014,704,Invermere Rural,BV,12,L,D,5,Light Industry,WILMER/LWR TOBY FIRE,2.7809
2014,704,Invermere Rural,BV,12,L,D,6,Business and Other,WILMER/LWR TOBY FIRE,2.0039
2014,704,Invermere Rural,BV,12,L,D,7,Managed Forest Land,WILMER/LWR TOBY FIRE,2.4537
2014,704,Invermere Rural,BV,12,L,D,8,Recreation/Non-Profit,WILMER/LWR TOBY FIRE,0.8179
2014,704,Invermere Rural,BV,12,L,D,9,Farm,WILMER/LWR TOBY FIRE,0.8179
2014,704,Invermere Rural,BV,12,T,D,1,Residential,COLUMBIA LAKE FIRE,0.4812
2014,704,Invermere Rural,BV,12,T,D,2,Utilities,COLUMBIA LAKE FIRE,1.6842
2014,704,Invermere Rural,BV,12,T,D,3,Supportive Housing,COLUMBIA LAKE FIRE,0.4812
2014,704,Invermere Rural,BV,12,T,D,4,Major Industry,COLUMBIA LAKE FIRE,1.6361
2014,704,Invermere Rural,BV,12,T,D,5,Light Industry,COLUMBIA LAKE FIRE,1.6361
2014,704,Invermere Rural,BV,12,T,D,6,Business and Other,COLUMBIA LAKE FIRE,1.1789
2014,704,Invermere Rural,BV,12,T,D,7,Managed Forest Land,COLUMBIA LAKE FIRE,1.4436
2014,704,Invermere Rural,BV,12,T,D,8,Recreation/Non-Profit,COLUMBIA LAKE FIRE,0.4812
2014,704,Invermere Rural,BV,12,T,D,9,Farm,COLUMBIA LAKE FIRE,0.4812
2014,704,Invermere Rural,BV,12,U,D,1,Residential,PANORAMA FIRE RESCUE,1.9499
2014,704,Invermere Rural,BV,12,U,D,2,Utilities,PANORAMA FIRE RESCUE,6.8247
2014,704,Invermere Rural,BV,12,U,D,3,Supportive Housing,PANORAMA FIRE RESCUE,1.9499
2014,704,Invermere Rural,BV,12,U,D,4,Major Industry,PANORAMA FIRE RESCUE,6.6297
2014,704,Invermere Rural,BV,12,U,D,5,Light Industry,PANORAMA FIRE RESCUE,6.6297
2014,704,Invermere Rural,BV,12,U,D,6,Business and Other,PANORAMA FIRE RESCUE,4.7773
2014,704,Invermere Rural,BV,12,U,D,7,Managed Forest Land,PANORAMA FIRE RESCUE,5.8497
2014,704,Invermere Rural,BV,12,U,D,8,Recreation/Non-Profit,PANORAMA FIRE RESCUE,1.9499
2014,704,Invermere Rural,BV,12,U,D,9,Farm,PANORAMA FIRE RESCUE,1.9499
2014,704,Invermere Rural,BV,12,V,D,1,Residential,INVERMERE FIRE,0.8852
2014,704,Invermere Rural,BV,12,V,D,2,Utilities,INVERMERE FIRE,3.0982
2014,704,Invermere Rural,BV,12,V,D,3,Supportive Housing,INVERMERE FIRE,0.8852
2014,704,Invermere Rural,BV,12,V,D,4,Major Industry,INVERMERE FIRE,3.0097
2014,704,Invermere Rural,BV,12,V,D,5,Light Industry,INVERMERE FIRE,3.0097
2014,704,Invermere Rural,BV,12,V,D,6,Business and Other,INVERMERE FIRE,2.1687
2014,704,Invermere Rural,BV,12,V,D,7,Managed Forest Land,INVERMERE FIRE,2.6556
2014,704,Invermere Rural,BV,12,V,D,8,Recreation/Non-Profit,INVERMERE FIRE,0.8852
2014,704,Invermere Rural,BV,12,V,D,9,Farm,INVERMERE FIRE,0.8852
2014,704,Invermere Rural,BV,12,Y,D,1,Residential,BRISCO COMM HALL,0.1365
2014,704,Invermere Rural,BV,12,Y,D,2,Utilities,BRISCO COMM HALL,0.4778
2014,704,Invermere Rural,BV,12,Y,D,3,Supportive Housing,BRISCO COMM HALL,0.1365
2014,704,Invermere Rural,BV,12,Y,D,4,Major Industry,BRISCO COMM HALL,0.4641
2014,704,Invermere Rural,BV,12,Y,D,5,Light Industry,BRISCO COMM HALL,0.4641
2014,704,Invermere Rural,BV,12,Y,D,6,Business and Other,BRISCO COMM HALL,0.3344
2014,704,Invermere Rural,BV,12,Y,D,7,Managed Forest Land,BRISCO COMM HALL,0.4095
2014,704,Invermere Rural,BV,12,Y,D,8,Recreation/Non-Profit,BRISCO COMM HALL,0.1365
2014,704,Invermere Rural,BV,12,Y,D,9,Farm,BRISCO COMM HALL,0.1365
2014,704,Invermere Rural,BY,12,F,D,1,Residential,POLICE TAX,0.0748
2014,704,Invermere Rural,BY,12,F,D,2,Utilities,POLICE TAX,0.2617
2014,704,Invermere Rural,BY,12,F,D,3,Supportive Housing,POLICE TAX,0.1
2014,704,Invermere Rural,BY,12,F,D,4,Major Industry,POLICE TAX,0.2542
